%ID	PROTEINA	BandaLogInv1	BandaLogInv2	BandaLogInv3	BandaLogInv4	BandaLogInv5	BandaLogInv6	BandaLogInv7	BandaLogInv8	BandaLogInv9	BandaLogInv10	BandaLogInv11	BandaLogInv12	BandaLogInv13	BandaLogInv14	BandaLogInv15	BandaLogInv16	BandaLogInv17	BandaLogInv18	BandaLogInv19	BandaLogInv20	BandaLogInv21	BandaLogInv22	BandaLogInv23	BandaLogInv24	BandaLogInv25	BandaLogInv107	BandaLogInv108	BandaLogInv109	BandaLogInv110	BandaLogInv111	BandaLogInv112	BandaLogInv113	BandaLogInv114	BandaLogInv115	BandaLogInv116	BandaLogInv117	BandaLogInv118	BandaLogInv119	BandaLogInv120	BandaLogInv121	BandaLogInv122	BandaLogInv123	BandaLogInv124	BandaLogInv125	BandaLogInv126	BandaLogInv127	BandaLogInv128	BandaLogInv129	BandaLogInv130	BandaLogInv131	BandaLogInv132	BandaLogInv133	BandaLogInv134	BandaLogInv135	BandaLogInv136	BandaLogInv137	BandaLogInv138	BandaLogInv139	BandaLogInv140	BandaLogInv169	BandaLogInv170	BandaLogInv171	BandaLogInv172	BandaLogInv173	BandaLogInv174	BandaLogInv175	BandaLogInv176	BandaLogInv177	BandaLogInv178	BandaLogInv179	BandaLogInv180	BandaLogInv181	BandaLogInv182	BandaLogInv183	BandaLogInv184	BandaLogInv185	BandaLogInv186	BandaLogInv187	BandaLogInv188	BandaLogInv189	BandaLogInv190	BandaLogInv191	BandaLogInv192	BandaLogInv193	BandaLogInv194	BandaLogInv224	BandaLogInv225	BandaLogInv226	BandaLogInv227	BandaLogInv228	BandaLogInv229	BandaLogInv230	BandaLogInv231	BandaLogInv232	BandaLogInv233	BandaLogInv234	BandaLogInv235	BandaLogInv236	BandaLogInv237	BandaLogInv238	BandaLogInv239	BandaLogInv240
74	68.15	2.484217032	2.609732312	2.717190046	2.813390375	2.891413398	2.94697851	2.99714721	3.044376471	3.07211219	3.073318598	3.057391169	3.033518099	3.007044675	2.976172937	2.942834705	2.908326507	2.866931064	2.825828071	2.783168237	2.741354894	2.699632229	2.659363791	2.617972181	2.58162497	2.547061553	1.343983908	1.344337361	1.342815686	1.33869289	1.333055915	1.327339366	1.321494037	1.315874429	1.310597733	1.304999997	1.299439465	1.293876189	1.288401988	1.283440371	1.278531056	1.274196678	1.270502423	1.267309841	1.265717491	1.264862527	1.264509301	1.264421255	1.264867886	1.264209549	1.262808406	1.258824892	1.251772514	1.241548247	1.22831388	1.212264753	1.194886022	1.177392	1.161187873	1.146543231	0.971768786	0.970050924	0.968813263	0.967458102	0.966820807	0.966302649	0.9658894	0.966419503	0.967137736	0.967828732	0.967547415	0.966445027	0.964262034	0.96206848	0.960163734	0.959084607	0.957374331	0.955734155	0.954239705	0.952515994	0.950812538	0.948939608	0.946755729	0.945596415	0.943791587	0.941866351	0.790781966	0.778676665	0.768975967	0.76353031	0.761167439	0.763039657	0.769030629	0.774915344	0.779888766	0.783303859	0.785755376	0.787149224	0.787028084	0.785351222	0.781680735	0.775524249	0.769578103
75	69.47	2.395555092	2.512045426	2.617111174	2.718450163	2.791710864	2.848273502	2.89319361	2.934836211	2.966892061	2.964881301	2.943322344	2.918269496	2.887633241	2.854859034	2.819504135	2.781324259	2.733692951	2.68538694	2.640873016	2.599196939	2.560321235	2.519088406	2.475926851	2.438141098	2.403364836	1.278186201	1.27904648	1.278016012	1.274798117	1.269946473	1.26450783	1.259516262	1.255080733	1.25101998	1.246615865	1.241923652	1.236564543	1.230587033	1.224808185	1.218173542	1.211177728	1.203119458	1.195323652	1.189742491	1.185545717	1.181290901	1.174876858	1.168243319	1.160342609	1.152632272	1.1457427	1.138931827	1.131625595	1.123728694	1.115215162	1.105795689	1.096563709	1.088047361	1.0801989	0.931207176	0.929207935	0.92796657	0.926719804	0.925618706	0.924305584	0.922034012	0.918324551	0.914834666	0.916587966	0.919373784	0.921344546	0.920642274	0.919464522	0.916893408	0.915594407	0.913450294	0.911878646	0.910960437	0.909676085	0.907966127	0.906186841	0.903939204	0.902098101	0.90066595	0.898769304	0.74959349	0.73705034	0.725208502	0.719856957	0.720827973	0.723032137	0.729043349	0.734828469	0.739904631	0.74260329	0.744715268	0.745148389	0.745256984	0.74383903	0.740844197	0.7353939	0.730060831
76	69.69	2.405893763	2.520364514	2.622992263	2.711662353	2.787547096	2.837073669	2.879396326	2.919957488	2.947330254	2.94368522	2.922825129	2.897036739	2.869929868	2.836200258	2.803548346	2.766453975	2.722040215	2.677976698	2.637144269	2.597351305	2.559323926	2.519907772	2.478176528	2.442853724	2.408215797	1.286846575	1.287906725	1.287255302	1.284052911	1.279539731	1.274367974	1.269581584	1.265331554	1.261530335	1.257365615	1.252872301	1.247978728	1.242674618	1.237841993	1.232072197	1.226108949	1.219381362	1.212944717	1.208258184	1.205215748	1.201700909	1.196593703	1.191328503	1.184776251	1.17888901	1.173013434	1.167025707	1.160651603	1.153337875	1.145132797	1.136063953	1.126960726	1.118435761	1.110595091	0.968609217	0.967387615	0.966560769	0.965898691	0.965761465	0.965379877	0.964514773	0.963082966	0.962310424	0.96417085	0.965904007	0.966274558	0.964596401	0.962878045	0.960424456	0.959022783	0.957435722	0.955871376	0.95455819	0.953438389	0.952025768	0.950242264	0.948135139	0.946715569	0.944828183	0.943305471	0.797418584	0.784517713	0.773474454	0.768095582	0.768334135	0.771039334	0.777073965	0.782698261	0.787744245	0.790956165	0.793069328	0.793464303	0.794060909	0.79261641	0.789584555	0.78465331	0.778362059
77	67.53	2.233914748	2.340333719	2.434372354	2.527605962	2.598590196	2.642809124	2.681849941	2.72237941	2.756055601	2.758430276	2.739944184	2.719300633	2.695760463	2.669283438	2.640344167	2.603648268	2.557549678	2.51332823	2.47106393	2.43363747	2.399662414	2.36284694	2.319734441	2.282920013	2.25012084	1.169533184	1.170263118	1.168815444	1.164821647	1.159615238	1.154170144	1.149031223	1.145418454	1.142390258	1.139648739	1.136817936	1.133426524	1.12975468	1.126311343	1.122006583	1.117432236	1.11159703	1.106703519	1.105722498	1.108246741	1.110534849	1.110482999	1.109507163	1.105982072	1.102334211	1.098767504	1.094137214	1.086944891	1.07703183	1.064520606	1.050251742	1.035832728	1.022492194	1.011055594	0.84333401	0.840301286	0.838459559	0.83698637	0.83638688	0.834598952	0.832162958	0.829575059	0.828829787	0.831835714	0.832644019	0.830000331	0.824153221	0.819020668	0.814311247	0.81074998	0.808049243	0.806314565	0.805806657	0.805496349	0.805348338	0.80495019	0.804119993	0.803184828	0.801423114	0.800085633	0.673049634	0.659223449	0.646228816	0.639620664	0.644071764	0.649998943	0.656826281	0.662216798	0.667270182	0.670233706	0.671932132	0.672315479	0.672599345	0.672423669	0.670376028	0.666871632	0.662510813
78	66.8	2.382176843	2.498532188	2.601824786	2.69460326	2.770475179	2.832971725	2.882932161	2.927106582	2.955372746	2.953604058	2.933131602	2.907050903	2.877175683	2.843222314	2.803142503	2.75862904	2.713891029	2.663935859	2.618414113	2.576154983	2.536381884	2.497578664	2.459364691	2.424389361	2.390285027	1.261623033	1.261344446	1.260090684	1.256833803	1.252055914	1.247353237	1.242650415	1.237824906	1.233304021	1.228787263	1.224253847	1.219515774	1.214741659	1.20915306	1.203211372	1.19736165	1.19171931	1.185936652	1.180831974	1.176305948	1.174137652	1.170375844	1.165936918	1.16174999	1.157181505	1.151860671	1.146050329	1.139494192	1.131886057	1.12363383	1.11445135	1.105148784	1.095812566	1.085903068	0.953274135	0.952809474	0.952115459	0.95072945	0.948964983	0.946353986	0.943411019	0.936816198	0.928597919	0.926450292	0.929912548	0.93683379	0.943706675	0.948149484	0.949705832	0.950097023	0.948928261	0.947150637	0.945423865	0.943542494	0.941376579	0.938826505	0.936075436	0.933672764	0.931540328	0.928512506	0.765955029	0.756365179	0.746663631	0.738972894	0.735452086	0.736324806	0.739934276	0.745024924	0.75006219	0.753403817	0.755530292	0.756588729	0.756679133	0.754764165	0.752056842	0.747090266	0.740164829
79	68.54	2.416359594	2.535995086	2.642130733	2.745831588	2.820488691	2.871172052	2.919177542	2.967505199	3.001064344	3.004103277	2.985622652	2.964075509	2.941818778	2.912505779	2.881326856	2.840575372	2.789962658	2.740176654	2.692166193	2.648111789	2.606757064	2.564477142	2.515824851	2.472486522	2.434185618	1.294709172	1.295298252	1.29340004	1.289025302	1.283225303	1.277173371	1.271442193	1.26713308	1.263546666	1.260195136	1.256785862	1.252479639	1.248043567	1.243669252	1.23868841	1.233116196	1.226211334	1.220089718	1.218366277	1.220401588	1.221958436	1.221366596	1.21990419	1.216047239	1.211199845	1.206752211	1.200788117	1.191803912	1.179389909	1.164523126	1.147272954	1.129560505	1.113236669	1.09950775	0.909512304	0.906917027	0.905701594	0.905384813	0.905850604	0.906012508	0.905367702	0.90528342	0.908059857	0.912400284	0.912896634	0.909117612	0.901852282	0.895955932	0.890801591	0.887677557	0.884838465	0.883324524	0.883296285	0.883228208	0.883100202	0.883491911	0.882720334	0.882476027	0.880995489	0.87929697	0.757219088	0.743051422	0.730159376	0.723455048	0.727944316	0.734374895	0.741333543	0.746550195	0.752024774	0.754306083	0.756319599	0.756835704	0.757106507	0.757061287	0.755021457	0.751324514	0.747641083
80	67.06	2.402629621	2.517902797	2.62684307	2.725753759	2.801516158	2.853242488	2.90056321	2.94461227	2.977334686	2.979070188	2.958727267	2.934413338	2.907852503	2.877346675	2.844223132	2.806845732	2.761423407	2.714388652	2.670695672	2.629243212	2.588531191	2.547934632	2.502602657	2.462831001	2.426774037	1.261692126	1.262465298	1.261078928	1.257300483	1.251989758	1.24629946	1.241159634	1.236544999	1.232330006	1.227534983	1.222651473	1.217287684	1.211987918	1.206715036	1.200832906	1.194344615	1.187417901	1.180601117	1.176279014	1.17341824	1.170148989	1.165332408	1.16032325	1.153834213	1.147647804	1.141641128	1.135014636	1.127370072	1.118212803	1.108085768	1.096870408	1.085685263	1.075716715	1.06699045	0.911988355	0.909667017	0.907768108	0.906496209	0.906263864	0.906094417	0.905844319	0.907281685	0.910732093	0.913176165	0.912216723	0.9081405	0.902879966	0.899043653	0.895924242	0.894253771	0.89251357	0.891582695	0.891002001	0.890795531	0.890520248	0.890090307	0.889302507	0.888829381	0.887916607	0.886588443	0.761580278	0.748446916	0.73745698	0.732152204	0.733786563	0.737976889	0.744492365	0.750329679	0.755270224	0.758966274	0.761591329	0.762455428	0.762859392	0.762298554	0.759405034	0.755290826	0.750153445
81	67.19	2.249903442	2.350936336	2.446783754	2.536993812	2.601816474	2.64885838	2.685749586	2.726606699	2.7567801	2.756661082	2.738313666	2.714427241	2.692465108	2.666538594	2.637866787	2.601486744	2.556356321	2.511925409	2.47108468	2.436022998	2.403233744	2.368764274	2.326907016	2.291044942	2.259201541	1.189595406	1.190167177	1.188637083	1.184565355	1.179247422	1.173789463	1.168489835	1.164992139	1.16222683	1.15941064	1.156722662	1.153362497	1.149569013	1.146117908	1.141615242	1.136386875	1.130230997	1.1247227	1.123399226	1.125738369	1.128485133	1.128378647	1.126921353	1.123584897	1.119740039	1.116151663	1.111635919	1.104478813	1.094939977	1.082937247	1.069229077	1.055201496	1.042164599	1.030945138	0.871060358	0.868898233	0.867543562	0.866521917	0.865752834	0.864227337	0.860974722	0.856529295	0.852844916	0.855590758	0.858172673	0.85984238	0.857295568	0.854273272	0.850316292	0.847681809	0.845042659	0.843302342	0.842820759	0.842584082	0.841834766	0.841502078	0.83996426	0.83833815	0.836544255	0.834608619	0.696162715	0.682454418	0.668942165	0.661946831	0.666180985	0.671673529	0.678227276	0.683664093	0.688668583	0.690928564	0.69247964	0.692834113	0.692731926	0.692109654	0.690053223	0.685980353	0.681192837
82	69.13	2.357503049	2.471086421	2.570203077	2.656361936	2.735075504	2.794440544	2.84176599	2.883131776	2.90422768	2.904076479	2.883289045	2.858547239	2.828020649	2.798119427	2.761865808	2.721297055	2.680305519	2.633965763	2.589249252	2.547405757	2.506818881	2.467359826	2.428156951	2.391904828	2.357318874	1.256956234	1.257301203	1.256368911	1.253717203	1.249282756	1.244666318	1.240090446	1.235124866	1.230654327	1.225988807	1.221540332	1.216600037	1.211845245	1.20678241	1.201572645	1.196502106	1.191849315	1.186983742	1.182726527	1.1788223	1.176423901	1.173106824	1.169551486	1.16579733	1.16154204	1.156155688	1.150130299	1.14272489	1.134018989	1.124127854	1.113185532	1.10174531	1.090662039	1.079088044	0.919956072	0.917861864	0.916428361	0.914311737	0.912222618	0.909714765	0.907547261	0.903729045	0.899558759	0.897960285	0.898953284	0.901454996	0.903280095	0.904033245	0.903211728	0.902374365	0.90066665	0.898513849	0.897003114	0.89502809	0.893212114	0.891115404	0.88908985	0.886915229	0.885428725	0.882708373	0.728731348	0.7189496	0.710134392	0.70287537	0.699345973	0.700485881	0.70348086	0.708909442	0.713980129	0.718099039	0.720776243	0.722319831	0.722717375	0.721190039	0.718500646	0.713964493	0.70761912
83	66.33	2.130944594	2.228519132	2.319277797	2.403105109	2.467843083	2.512472771	2.551055487	2.59116123	2.622152973	2.622457784	2.603655494	2.579902104	2.554801104	2.524986579	2.493810864	2.454503775	2.408607155	2.362521394	2.320020094	2.281582842	2.2452337	2.207655657	2.164165867	2.127554069	2.095566419	1.104709451	1.105951218	1.105234437	1.102025694	1.097628637	1.092946169	1.088765747	1.085669651	1.083221103	1.080690788	1.077905146	1.074523906	1.070700441	1.067201747	1.063010385	1.057985071	1.051788287	1.046416966	1.043930211	1.043995521	1.043353747	1.040386993	1.036797102	1.03093597	1.02561487	1.021176146	1.016603653	1.010912298	1.004028647	0.996061195	0.987003626	0.97801147	0.970182824	0.963543914	0.829840832	0.827246612	0.825286371	0.823830472	0.822878964	0.821348669	0.819271915	0.81688231	0.816655983	0.819454149	0.82032397	0.817404838	0.812010952	0.807337461	0.802889956	0.800267178	0.797899451	0.79628296	0.796211182	0.795992654	0.795923968	0.796100705	0.79542041	0.794605085	0.793484503	0.792030141	0.66751421	0.65361937	0.641086866	0.635400746	0.638728356	0.644309597	0.651191546	0.656680309	0.66177314	0.664784533	0.666864333	0.667802453	0.668223384	0.668118365	0.665887348	0.662003501	0.657388129
84	70.06	2.356806718	2.467353686	2.566079648	2.663507514	2.739057467	2.789418056	2.836007117	2.87755316	2.905281755	2.900813304	2.878039839	2.85224225	2.823143644	2.788446836	2.751551848	2.71107268	2.663201935	2.615504638	2.571518165	2.529752367	2.490856719	2.450153318	2.406458621	2.368450299	2.334107776	1.256749245	1.257932921	1.257451847	1.254416659	1.249973525	1.245016731	1.24031572	1.236350829	1.232495478	1.228525373	1.224164548	1.219138023	1.213794789	1.208440845	1.202425175	1.195878768	1.188582607	1.181266442	1.176266549	1.172729149	1.169205786	1.163655724	1.157663914	1.150448495	1.143697581	1.137203427	1.130665377	1.123713908	1.115747581	1.107019767	1.097371603	1.087751307	1.078582214	1.070465478	0.921405618	0.919441386	0.918323022	0.916962578	0.915871237	0.914258472	0.911814047	0.907734657	0.904414571	0.905679728	0.908471778	0.91029872	0.909718478	0.908502773	0.906024977	0.904644787	0.902859456	0.901374068	0.90021206	0.898778132	0.89755828	0.895701959	0.89310667	0.891597773	0.889764393	0.888061063	0.740433693	0.727583944	0.716145225	0.710657026	0.711451255	0.714118118	0.719904879	0.726307671	0.73086846	0.733746932	0.736016023	0.736620936	0.736893509	0.735549745	0.732104556	0.727330517	0.721267113
85	68.81	2.375557759	2.488205263	2.590509155	2.683268295	2.756883477	2.807266186	2.854669058	2.897643275	2.924706079	2.922894691	2.902765816	2.875681759	2.845804346	2.811174832	2.776341898	2.738682162	2.690705691	2.645008806	2.600020894	2.558300631	2.516148918	2.475269537	2.431961481	2.392947701	2.356932912	1.267730073	1.268807021	1.268140456	1.264995284	1.260345543	1.255064841	1.249966212	1.245554928	1.241087992	1.236440244	1.231321522	1.225810877	1.219995324	1.214492167	1.208052045	1.20164725	1.194288199	1.187229403	1.181851895	1.177368585	1.172736284	1.166682085	1.160720101	1.153317927	1.14641794	1.140035591	1.133343577	1.126080934	1.117808951	1.109350465	1.099528808	1.09000967	1.081013697	1.072986911	0.926158077	0.923749412	0.922146745	0.920606388	0.92008166	0.91948034	0.918381703	0.918037379	0.918503409	0.920188018	0.920794221	0.919492595	0.916708807	0.914550018	0.912098166	0.910922692	0.909180443	0.907750267	0.906978779	0.90601273	0.904907128	0.903466134	0.90185259	0.901025257	0.89956672	0.898076964	0.760117439	0.747020725	0.736327396	0.731047335	0.731171106	0.733964305	0.740289704	0.746103397	0.751269771	0.754651742	0.756959416	0.757758983	0.758132564	0.756889299	0.754011434	0.748775297	0.743210145
86	67.74	2.380642083	2.497870724	2.602283242	2.697638568	2.776498722	2.829251536	2.875960093	2.919420512	2.950238045	2.949556361	2.928851326	2.904506273	2.876518546	2.842295707	2.807595905	2.7684964	2.720835998	2.673920411	2.630938182	2.590144785	2.551696021	2.511437525	2.468625139	2.43172774	2.397738061	1.252988166	1.253953315	1.252943763	1.249459656	1.244641026	1.239293024	1.234230775	1.229878039	1.226059992	1.221949726	1.21753811	1.212276298	1.206959226	1.201612994	1.195402121	1.188962316	1.181431431	1.174431267	1.16954705	1.166700891	1.16338615	1.158436993	1.152960552	1.146289332	1.139883116	1.134011532	1.128070577	1.121495734	1.114153282	1.10574018	1.096618759	1.087426021	1.079015606	1.071153121	0.928309789	0.926622219	0.925517377	0.924452948	0.923002133	0.922006812	0.91981076	0.915811446	0.912639991	0.914434546	0.917653417	0.920084888	0.920077785	0.918946706	0.91704413	0.915789785	0.914050413	0.912380647	0.91147528	0.910668685	0.909011656	0.907059852	0.904824	0.903205107	0.901541527	0.899866635	0.75362989	0.740650716	0.72909384	0.72342826	0.724824145	0.726969309	0.733252092	0.739086931	0.743992235	0.746818596	0.748988341	0.749146748	0.749716217	0.748522859	0.745293741	0.740194106	0.734509976
87	68.39	2.060364084	2.140237204	2.218868972	2.295244213	2.349546722	2.383810804	2.414298064	2.44536642	2.467399649	2.461441735	2.439262928	2.416621049	2.392970025	2.367512021	2.341319312	2.313854492	2.279327976	2.245278786	2.212622259	2.183047774	2.154514589	2.123892084	2.090369948	2.062001057	2.03596563	1.077651012	1.079199011	1.079104635	1.076628371	1.072854534	1.068494478	1.064807555	1.06193877	1.059476253	1.05698246	1.054032689	1.050755746	1.047399396	1.044090176	1.040218124	1.03604064	1.031321712	1.026913608	1.024744398	1.024286343	1.023496471	1.020916951	1.017850346	1.013408106	1.009264985	1.005418103	1.001025505	0.995958456	0.989960722	0.98321611	0.97520592	0.967327148	0.960149019	0.953555045	0.832637277	0.830593458	0.828199266	0.826042891	0.823582602	0.820554849	0.816043285	0.809549042	0.80315027	0.803215598	0.805605663	0.807659348	0.807395692	0.805737044	0.802934852	0.800980111	0.798675889	0.796654647	0.795195794	0.793605172	0.79172657	0.789794138	0.787010118	0.785002203	0.783002278	0.78123136	0.631782696	0.619043539	0.607753057	0.601959564	0.602951471	0.605634061	0.611587284	0.617486588	0.622294646	0.625547611	0.627631803	0.628242162	0.628285001	0.627281657	0.624043079	0.619058601	0.613223866
88	66.67	2.337422479	2.451813554	2.556267474	2.646344958	2.724140834	2.785946865	2.837041307	2.875955085	2.903993378	2.90287374	2.883053772	2.859996674	2.830978918	2.797842558	2.761627076	2.719725959	2.67647655	2.629628179	2.58351333	2.541733404	2.499807568	2.460049835	2.421042478	2.384388151	2.349320869	1.226695015	1.226649445	1.225363216	1.222272245	1.217932982	1.213123776	1.208221925	1.203110633	1.198516116	1.193507042	1.189121464	1.184111542	1.179328311	1.173881639	1.168301642	1.162710923	1.157636465	1.152588011	1.147886888	1.143759611	1.141665477	1.138234209	1.134656392	1.130936479	1.126707493	1.121185428	1.114965589	1.107214805	1.098304858	1.088121252	1.077077189	1.065446117	1.054071484	1.042519138	0.894252994	0.892548301	0.8907225	0.888393685	0.885732922	0.882429648	0.87950219	0.873863805	0.8676285	0.865515042	0.866888392	0.871490675	0.875290703	0.877346312	0.877429119	0.877155335	0.875861555	0.873720066	0.872338844	0.870558544	0.868505385	0.866258198	0.864326747	0.861932142	0.860326476	0.857674246	0.702920357	0.69345429	0.684172102	0.677076852	0.673459982	0.674326472	0.677731234	0.68292734	0.688336301	0.692152746	0.694560083	0.695990119	0.69635324	0.694702553	0.691912205	0.68717531	0.680790994
89	67.65	2.342222382	2.451091504	2.551756741	2.640036641	2.719568499	2.784351025	2.83603992	2.875819241	2.899852022	2.901285249	2.880481502	2.855946724	2.823660372	2.789030838	2.750632505	2.706009233	2.662073237	2.613335425	2.565764543	2.523486966	2.481307784	2.441214928	2.403099439	2.368547649	2.334920111	1.238653857	1.238635192	1.23754344	1.234698652	1.230455664	1.225771403	1.220870188	1.215825796	1.211215256	1.206584559	1.201907132	1.19710796	1.192685991	1.187551845	1.182252631	1.177166503	1.172856464	1.168207977	1.164061725	1.159948222	1.158359264	1.155273453	1.151888534	1.148626394	1.145110088	1.140420099	1.13474009	1.128066008	1.120467668	1.111547813	1.101654841	1.091350597	1.080911046	1.069993018	0.938434768	0.938192573	0.937564845	0.9354255	0.93296288	0.929425824	0.926244936	0.918444203	0.908981819	0.905974153	0.909541031	0.917659154	0.926000761	0.931628064	0.934298027	0.93508611	0.934215744	0.932322573	0.930942146	0.928501032	0.925812605	0.922605283	0.919340705	0.916390683	0.914577863	0.912073482	0.742841532	0.733273905	0.72423056	0.717366983	0.713254517	0.712620924	0.715496602	0.720856968	0.725995084	0.729685202	0.732059493	0.733187074	0.733214157	0.731367272	0.728119948	0.722752301	0.715177403
90	67.87	2.48909575	2.612811178	2.723124889	2.827578678	2.907990438	2.96758138	3.016706816	3.064909303	3.097189976	3.098853191	3.079464465	3.0544571	3.026441703	2.992159743	2.957391813	2.918627183	2.870260012	2.823177433	2.77734495	2.735747894	2.695692666	2.65532994	2.612077249	2.574954994	2.539890137	1.336466448	1.336763936	1.335622117	1.331576718	1.326413624	1.32045273	1.314899193	1.310124432	1.305604428	1.300720942	1.295773323	1.28979928	1.283660264	1.277465411	1.27057381	1.263016154	1.254825155	1.246648593	1.24084977	1.236618192	1.232178241	1.226089805	1.219510747	1.211834841	1.204573112	1.197854345	1.19063477	1.183122993	1.175069859	1.165945006	1.155911727	1.145919992	1.136495871	1.127747498	0.973578237	0.972368755	0.971922773	0.970851855	0.970457334	0.969560164	0.967703201	0.963959362	0.960321813	0.962149492	0.965469725	0.968401133	0.968886622	0.967829659	0.965964968	0.964413195	0.962689723	0.960861971	0.959824155	0.957772922	0.956095236	0.954162948	0.951323296	0.949505605	0.947523495	0.945682522	0.790618319	0.777591141	0.76604666	0.760438399	0.760552946	0.762953574	0.768822509	0.77413323	0.779118863	0.78196244	0.783826811	0.784289897	0.784115788	0.782445489	0.779315946	0.773676422	0.767630169
91	67.73	2.393042918	2.514172557	2.617577375	2.709110544	2.793002415	2.855513939	2.905142595	2.951530881	2.979523682	2.980020743	2.957967339	2.93269896	2.90437709	2.871680181	2.831630881	2.788613811	2.742744322	2.694907877	2.646447955	2.602841665	2.56051157	2.520769197	2.480768495	2.443347108	2.407077464	1.269616388	1.269725817	1.268237153	1.265066892	1.260451964	1.255764934	1.250923982	1.246200417	1.241593936	1.236995696	1.232668608	1.227637792	1.222803211	1.217160138	1.21119827	1.204920841	1.19908781	1.192986585	1.187557457	1.18275573	1.179874719	1.175497703	1.17107329	1.166172045	1.161090702	1.154998034	1.148650067	1.141544057	1.133425116	1.124397715	1.114636347	1.104762089	1.094928391	1.084722084	0.941926436	0.940562991	0.939910672	0.938458704	0.936706059	0.934562679	0.932811452	0.92820096	0.922905931	0.921623312	0.923938182	0.928398791	0.932519555	0.934143063	0.934480844	0.934087598	0.932860809	0.930627947	0.929667794	0.927850041	0.926288142	0.923994218	0.922181972	0.919970696	0.918499514	0.915417995	0.76324386	0.753891124	0.744473499	0.736810773	0.733332125	0.735187216	0.738898784	0.743931417	0.749133773	0.752933845	0.755342951	0.75655981	0.757096819	0.755507141	0.752977638	0.748499929	0.742362652
92	68.62	2.466912039	2.588763783	2.693750454	2.791061015	2.86803617	2.924865506	2.977544735	3.0221973	3.050576942	3.052000524	3.03454642	3.011003391	2.984283164	2.951760041	2.918710183	2.882746825	2.841274604	2.79851129	2.756318539	2.713140772	2.670431737	2.629982297	2.589373224	2.553024055	2.518387015	1.335961391	1.336551025	1.335028339	1.331070384	1.32550567	1.319841804	1.313953745	1.308549785	1.302901634	1.297469903	1.291910453	1.286233423	1.28083061	1.275753831	1.270870106	1.266521277	1.263200407	1.260490098	1.258892118	1.25836677	1.258065153	1.258437009	1.25940487	1.259649677	1.258555515	1.254612487	1.24765679	1.236926385	1.223125572	1.206651221	1.188494833	1.17018677	1.15305137	1.137476741	0.958728403	0.956797473	0.955378996	0.954060765	0.952755561	0.951864768	0.95089802	0.950273008	0.949832705	0.95045213	0.950820183	0.950512985	0.949297016	0.947536646	0.94553526	0.944365027	0.942939158	0.94160738	0.940107032	0.937803268	0.935923364	0.934044433	0.93189205	0.930530313	0.928924314	0.927178575	0.775805197	0.764187832	0.754870003	0.749187281	0.746089732	0.747977234	0.754232295	0.759960642	0.765026198	0.768637563	0.771335884	0.772582509	0.772666291	0.770912171	0.767175237	0.760968173	0.754922753
93	67.85	2.486875081	2.606496759	2.714188829	2.817638498	2.894732776	2.956506553	3.007654778	3.055389701	3.084068283	3.090511707	3.071364911	3.048271732	3.022596089	2.991712956	2.958598395	2.924337105	2.881405895	2.838876613	2.794499157	2.752280694	2.709086308	2.668451688	2.626558686	2.58950145	2.55510177	1.336399881	1.336608781	1.334853884	1.33054683	1.324834815	1.318598645	1.31268073	1.307012592	1.301588249	1.296133773	1.290355913	1.284597031	1.278696156	1.273495286	1.268055883	1.263082573	1.25850064	1.254531247	1.252260842	1.251218298	1.250673102	1.250014293	1.249997052	1.249160104	1.247036537	1.242983388	1.235966851	1.226057161	1.212717677	1.197254871	1.180088542	1.16272582	1.146596397	1.132158124	0.958442884	0.956539909	0.95519836	0.953965429	0.953185954	0.952254142	0.95131043	0.950125249	0.949261561	0.949886707	0.950937202	0.951253114	0.949904947	0.948275026	0.946244702	0.945440371	0.94349755	0.942087639	0.940482262	0.938544656	0.936649594	0.934278122	0.932356887	0.930823258	0.92909032	0.927144157	0.773314912	0.76101109	0.751275105	0.745338914	0.743398817	0.745141094	0.750929504	0.756502641	0.76190844	0.76508551	0.767507083	0.768413241	0.768727888	0.766687256	0.762571101	0.757193305	0.750901882
94	68.56	2.024523273	2.117641881	2.198770764	2.281290309	2.339421979	2.377600909	2.409344125	2.446341389	2.477333111	2.476865029	2.458750935	2.437639149	2.416485624	2.392832217	2.368679751	2.335007721	2.295601969	2.256028135	2.218220899	2.184926887	2.153514486	2.120120227	2.081091525	2.046419088	2.016636197	1.042948711	1.044117095	1.043345672	1.039739282	1.035183062	1.030395365	1.026022567	1.0231862	1.021055601	1.018977	1.016932689	1.014124856	1.011218451	1.008523664	1.005277339	1.001304823	0.996245125	0.99196521	0.991362301	0.994230728	0.996208801	0.995963488	0.994762173	0.991381377	0.987471226	0.984512134	0.980647232	0.974590898	0.96638459	0.956145724	0.944441291	0.932310893	0.921527852	0.912813819	0.763306466	0.760312934	0.758188745	0.756489252	0.755538111	0.753382274	0.750312538	0.746989124	0.745755157	0.747353142	0.746522357	0.742417462	0.735538388	0.728929912	0.723044385	0.718579091	0.714796214	0.712215233	0.711269851	0.710316949	0.709668262	0.708634833	0.7071849	0.705599633	0.703619556	0.701500372	0.580031893	0.565852702	0.552884938	0.546740528	0.551551167	0.557949679	0.564635486	0.570199341	0.575187213	0.578498869	0.580526425	0.581107614	0.582112666	0.581914762	0.579978089	0.576829303	0.57281033
